name;region;url;rating;number_of_reviews;latitude;longitude;menu_item;price
Hospoda Horní Rokytnice 362;Liberecký;https://www.firmy.cz/detail/13118881-hospoda-horni-rokytnice-362-rokytnice-nad-jizerou-horni-rokytnice.html;4.3;5;50.744288;15.487621;None;None
Hospoda U Mlejna;Liberecký;https://www.firmy.cz/detail/12985425-hospoda-u-mlejna-radvanec.html;4;30;50.754167;14.592764;None;None
Hospoda U Mojmíra;Liberecký;https://www.firmy.cz/detail/13560903-hospoda-u-mojmira-rokytnice-nad-jizerou-horni-rokytnice.html;4.4;11;50.726274;15.466754;None;None
Hospůdka Koupaliště;Liberecký;https://www.firmy.cz/detail/12999862-hospudka-koupaliste-novy-bor.html;4.2;5;50.752601;14.542890;None;None
Hospoda U Nás;Liberecký;https://www.firmy.cz/detail/13189311-hospoda-u-nas-marenice-dolni-svetla.html;4.6;110;50.837813;14.666792;None;None
Hospůdka Okrouhlá;Liberecký;https://www.firmy.cz/detail/13241454-hospudka-okrouhla-okrouhla.html;4.6;18;50.766819;14.527090;None;None
Hostinec Na Rychtě;Liberecký;https://www.firmy.cz/detail/13116522-hostinec-na-rychte-kruh.html;5;4;50.565432;15.480299;None;None
Pohostinství U VEJRA;Liberecký;https://www.firmy.cz/detail/13044439-pohostinstvi-u-vejra-bezdez.html;4.6;157;50.534001;14.720277;None;None
Hostinec Zlatá Hvězda;Liberecký;https://www.firmy.cz/detail/13215691-hostinec-zlata-hvezda-zdarek.html;4.7;109;50.635138;15.111190;None;None
Hospoda Brniště;Liberecký;https://www.firmy.cz/detail/13112098-hospoda-brniste-brniste-velky-grunov.html;None;None;50.694812;14.714644;None;None
Hospůdka U Rudolfa;Liberecký;https://www.firmy.cz/detail/337311-hospudka-u-rudolfa-korenov-polubny.html;4.9;9;50.772497;15.358183;None;None
Hospoda Pohoda;Liberecký;https://www.firmy.cz/detail/13116548-hospoda-pohoda-liberec-xv-stary-harcov.html;3.5;2;50.764117;15.082284;None;None
Hospůdka Dřevčice;Liberecký;https://www.firmy.cz/detail/13089239-hospudka-drevcice-duba-drevcice.html;4.7;56;50.576673;14.496009;None;None
Hospoda U Grošáka;Liberecký;https://www.firmy.cz/detail/13119987-hospoda-u-grosaka-jablonec-nad-nisou-kokonin.html;None;None;50.706211;15.184546;None;None
