name;region;url;rating;number_of_reviews;latitude;longitude;menu_item;price
Hostinec Lázně Zálesí;Plzen;https://www.firmy.cz/detail/13867625-hostinec-lazne-zalesi-prichovice-zalesi.html;5;1;49.534718;13.352136;None;None
Hospoda Pod lesem;Plzen;https://www.firmy.cz/detail/13914172-hospoda-pod-lesem-losina.html;None;None;49.665836;13.456497;None;None
Hostinec Poprda;Plzen;https://www.firmy.cz/detail/13167984-hostinec-poprda-klatovy-v.html;4.3;8;49.394813;13.298598;None;None
Hostinec Pepi Nauše;Plzen;https://www.firmy.cz/detail/13114476-hostinec-pepi-nause-kejnice.html;5;1;49.267770;13.694259;None;None
Pivnice Šárka;Plzen;https://www.firmy.cz/detail/13116930-pivnice-sarka-plzen-skvrnany.html;2.5;3;49.744523;13.327774;None;None
Hospoda U komína;Plzen;https://www.firmy.cz/detail/13177533-hospoda-u-komina-klabava.html;4.7;3;49.752901;13.540001;None;None
MC Houba;Plzen;https://www.firmy.cz/detail/13114956-mc-houba-horazdovice.html;3.3;2;49.324241;13.691638;None;None
Hostinec Cheznovice;Plzen;https://www.firmy.cz/detail/13178687-hostinec-cheznovice-cheznovice.html;4.5;1;49.778158;13.780689;None;None
Hostinec Na Radosti;Plzen;https://www.firmy.cz/detail/13500275-hostinec-na-radosti-vsenice.html;4.9;5;49.818256;13.560892;None;None
PÍPA Třemošná;Plzen;https://www.firmy.cz/detail/13595905-pipa-tremosna-tremosna.html;5;4;49.815861;13.395083;None;None
Hospoda u Komorousů;Plzen;https://www.firmy.cz/detail/13676921-hospoda-u-komorousu-zdemyslice.html;None;None;49.606741;13.521848;None;None
Plovárna Týček;Plzen;https://www.firmy.cz/detail/13847987-plovarna-tycek-tycek.html;5;1;49.869928;13.789061;None;None
Hospůdka na návsi;Plzen;https://www.firmy.cz/detail/13272796-hospudka-na-navsi-kbel.html;5;1;49.494340;13.367351;None;None
Hostinec Na Návsi;Plzen;https://www.firmy.cz/detail/13109506-hostinec-na-navsi-chudenin-skelna-hut.html;5;1;49.280761;13.115937;None;None
Pohostinství Špillarka;Plzen;https://www.firmy.cz/detail/12988964-pohostinstvi-spillarka-postrekov.html;None;None;49.459572;12.807043;None;None
Hostinec Lochousice;Plzen;https://www.firmy.cz/detail/315446-hostinec-lochousice-lochousice.html;5;1;49.675188;13.090609;None;None
Lidový dům Starý plzenec;Plzen;https://www.firmy.cz/detail/13276459-lidovy-dum-stary-plzenec-stary-plzenec.html;3.5;4;49.702688;13.470552;None;None
Obecní hospůdka Horní Kamenice;Plzen;https://www.firmy.cz/detail/13512644-obecni-hospudka-horni-kamenice-horni-kamenice.html;4.8;2;49.569882;13.102730;None;None
Hostinec Spáňov;Plzen;https://www.firmy.cz/detail/13179007-hostinec-spanov-spanov.html;5;3;49.414453;12.988084;None;None
Hostinec U Kopů;Plzen;https://www.firmy.cz/detail/2540185-hostinec-u-kopu-nezamyslice.html;4.9;60;49.263342;13.672972;None;None
